"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature"
116.712167890541,-1.09532944514082,0.276507698778066,-3.9612981843951,7.45433721628397e-05,0.00666540365094774,"Mmp9"
15838.8016136102,0.736248109934156,0.185369760654579,3.97178108950625,7.13372604883224e-05,0.00666540365094774,"Ugcg"
1079.51107870555,0.543581905301815,0.137152157220796,3.96334929261611,7.39055258786368e-05,0.00666540365094774,"Rb1cc1"
585.259778186809,-0.520130270243719,0.131118108459501,-3.96688357050525,7.2818542372165e-05,0.00666540365094774,"Cdca7l"
1070.8123224676,0.491978249244462,0.123935200841818,3.96964095674794,7.19810146215359e-05,0.00666540365094774,"Pogk"
3025.4200537245,-0.352820508422737,0.0890000452037976,-3.96427336205086,7.36198518087788e-05,0.00666540365094774,"Cd276"
1157.83482102746,0.341881475156493,0.086247905009196,3.96393947331289,7.37229520743581e-05,0.00666540365094774,"Spg11"
4458.72548883396,0.295021872599073,0.0744259695902526,3.96396411391477,7.37153387297211e-05,0.00666540365094774,"Cdc42ep3"
31365.8773395825,-0.269713391315417,0.0680964552983623,-3.96075522776738,7.47130883008639e-05,0.00666540365094774,"S100a4"
5735.25487752583,-0.221164122264657,0.055687515132058,-3.97152075721435,7.14152767509604e-05,0.00666540365094774,"Szrd1"
833.016893568658,-0.315983330701599,0.0798449803934875,-3.95746018277402,7.57509094606786e-05,0.00671323622783312,"Mrps25"
634.361921124752,0.645805816571321,0.163517456139676,3.94946100445494,7.83273696172108e-05,0.00680634324816569,"Rev3l"
1187.44643328565,0.47107627911073,0.11926176908895,3.94993536243273,7.81723008842432e-05,0.00680634324816569,"Arl15"
324.258375769485,-0.456430853005696,0.115535839475263,-3.95055642542348,7.79697126814694e-05,0.00680634324816569,"Apex2"
474.880976083315,0.289922431275555,0.0734436158367767,3.94755116523521,7.8954647936231e-05,0.00681658773343641,"Xpa"
18.3739731099632,1.78094191145774,0.451364015879317,3.94568873193897,7.95709274761475e-05,0.00682575738131927,"Gpr68"
1014.63454194668,-1.32972412541565,0.338031134906337,-3.93373268939884,8.36367943589485e-05,0.00686330348467108,"Smoc2"
127.106547222931,-0.992325095888216,0.2523590146321,-3.93219595240087,8.4173407694848e-05,0.00686330348467108,"Wnt6"
1181.63988007422,0.866602291148879,0.220216983068651,3.93522006828476,8.31204965303708e-05,0.00686330348467108,"Tgfbr1"
2420.82063232303,0.680955144889972,0.172887286185227,3.93872308320239,8.1916408151443e-05,0.00686330348467108,"Dnajb9"
398.914345345653,-0.563648592819097,0.143388785466733,-3.93091127025318,8.46245011934485e-05,0.00686330348467108,"Tgif2"
878.351966042906,0.345677593753154,0.087921805444734,3.93164803662319,8.43655200543338e-05,0.00686330348467108,"Ttc7b"
4234.28304664879,-0.334356896267508,0.0849004276058181,-3.93822393710294,8.20869662715878e-05,0.00686330348467108,"Ranbp1"
1446.37158163149,-0.308406173003556,0.0783983983118028,-3.93383257368315,8.36020278896874e-05,0.00686330348467108,"Pfdn1"
1103.26533548708,-0.246738183953191,0.0627612174035018,-3.93137982596597,8.44597121040266e-05,0.00686330348467108,"Nup35"
1564.93144055147,0.479337109018142,0.122039313233431,3.9277270276119,8.57524604260401e-05,0.00687636584273868,"Appl2"
16556.6491168273,0.464929580235931,0.118376293148164,3.92755650537232,8.58132637675504e-05,0.00687636584273868,"Lamp2"
3042.08205609602,0.570864525389525,0.145448621001447,3.92485347374895,8.67825449524511e-05,0.00689110119640298,"Cln5"
718.451000515884,0.379379181165675,0.0966774097410087,3.9241761046557,8.70270588994248e-05,0.00689110119640298,"Myo6"
820.877298824712,-0.266531211340106,0.0679504363831474,-3.92243560934965,8.76583242698721e-05,0.0069002570316437,"Elp4"
1479.88380897061,-0.426672219048707,0.108818585737535,-3.92094986492307,8.82006135084788e-05,0.00690234274836528,"Tor4a"
989.168558918988,-0.609985600551264,0.155716394064544,-3.91728567962103,8.95516011647092e-05,0.00696732283015197,"Pkp2"
2162.16083086473,-1.4315563559071,0.367536182890857,-3.89500795444733,9.81955072412265e-05,0.00698516413874578,"Mest"
76.6086567016511,-0.72541360829801,0.186093875198471,-3.89810576798592,9.69480734629915e-05,0.00698516413874578,"1190002F15Rik"
9000.52462128127,-0.567070064448966,0.145463713717044,-3.89836097235928,9.68459771156715e-05,0.00698516413874578,"Tubb4b"
1507.56328363739,0.446800055055454,0.114585406110271,3.89927539834764,9.64809873429779e-05,0.00698516413874578,"Chmp1b"
11145.4939035238,0.400877249151722,0.102729210890076,3.90227127881548,9.52942698447946e-05,0.00698516413874578,"Ext1"
1331.77217696461,-0.394729682851109,0.100979058714382,-3.90902517686957,9.26693068315369e-05,0.00698516413874578,"2810025M15Rik"
8744.41256454781,-0.381519487100885,0.0979263455295141,-3.89598411988017,9.78007970216788e-05,0.00698516413874578,"Srsf2"
8201.34413189203,-0.375889204835757,0.0965334003178057,-3.89387718238725,9.86546123317106e-05,0.00698516413874578,"Fus"
6678.60381378902,-0.350681031412441,0.0898823889476634,-3.90155441481017,9.55769704624822e-05,0.00698516413874578,"Glul"
20245.0005847276,-0.343787691144189,0.0882478678028347,-3.89570535474338,9.79133619828141e-05,0.00698516413874578,"Pfn1"
6669.41716060151,-0.298996501181804,0.0767789822306717,-3.89424934396123,9.85032876470505e-05,0.00698516413874578,"Atp5o"
572.058812290115,0.293857073508985,0.0751445811887351,3.91055574281432,9.20840051288249e-05,0.00698516413874578,"Nrbp2"
815.008806350829,0.278285452086001,0.0712159018418075,3.90763080841353,9.32055823767125e-05,0.00698516413874578,"Pcnxl4"
898.288812103058,-0.2726769368339,0.069828970455494,-3.9049256355239,9.42543642032935e-05,0.00698516413874578,"Lsm4"
1941.0447250652,-0.25571422864541,0.0656653392428897,-3.89420402900148,9.85217014473533e-05,0.00698516413874578,"Ruvbl1"
862.160558129043,-0.248536161446917,0.0636998145039839,-3.90167794650915,9.55281984165357e-05,0.00698516413874578,"Gmpr2"
638.736401804856,-0.228747785423739,0.0584801945368032,-3.91154282634579,9.17083896636579e-05,0.00698516413874578,"Acsf2"
178.900552792588,-1.89218066209185,0.48652299929578,-3.88919057234848,0.000100579116627984,0.00701015488914415,"Ptn"
59.4223898597022,0.767461497094149,0.197302687408935,3.88976707399574,0.000100340485357063,0.00701015488914415,"Syn2"
5996.694481597,0.387902239802251,0.0997000248041678,3.89069351350889,9.99581235417435e-05,0.00701015488914415,"Sel1l"
1547.48774258095,0.659405464041751,0.169811849264981,3.88315342478126,0.000103110461128083,0.00714934813894303,"Sema5a"
657.42566823141,0.815076055466707,0.209971390003501,3.88184340472821,0.00010366762850178,0.00715092888974652,"Il1rap"
15160.4199579304,0.425658958406965,0.109724701125458,3.87933577436015,0.000104742088340216,0.00718248419493924,"B2m"
12119.8648271423,-0.409725091598097,0.10566968515648,-3.87741376338312,0.00010557272956669,0.00718248419493924,"Ppic"
17842.1573474227,-0.372484581342336,0.0960952140065652,-3.87620325520986,0.000106099064729971,0.00718248419493924,"Ptrf"
1624.23538657392,0.234259001268594,0.0604564162113763,3.87484101686651,0.000106694333824727,0.00718248419493924,"Bet1"
12929.2461877052,-0.231764058309436,0.0598354164385438,-3.87335915924439,0.0001073454520242,0.00718248419493924,"Dstn"
2632.63693574043,-0.183259353501579,0.0473009653931447,-3.87432586160573,0.000106920265809118,0.00718248419493924,"Ttpal"
1391.89302452614,0.996710423139116,0.257700015196738,3.86771581048681,0.000109859589791043,0.00731413448051611,"Tlr4"
400.644135620551,0.508022057701695,0.13158988184661,3.86064681092941,0.000113087268772915,0.00749175163722349,"Arid3a"
263.200991834976,-1.19541763265584,0.310015543538242,-3.855992570606,0.00011526098824698,0.00752401241327358,"Kirrel3"
37230.7026678618,0.624147065159929,0.161839541583332,3.85657954201849,0.00011498469323772,0.00752401241327358,"Hsp90b1"
191.910793474891,-0.461351094366185,0.119608819649433,-3.85716618321607,0.000114709177880172,0.00752401241327358,"Sat2"
151.394703397169,-1.17867745112147,0.305997393521014,-3.85191990545675,0.000117195358399392,0.00754699002006851,"Sema3g"
46.4614373182523,0.764182069345988,0.19829835017582,3.85369857423639,0.000116346818829397,0.00754699002006851,"3425401B19Rik"
3073.91064613944,-0.191493641728167,0.0497167688419715,-3.8516912138205,0.00011730488149561,0.00754699002006851,"Ankrd13a"
1265.4948105457,-0.414203710384857,0.107693012421913,-3.84615214181319,0.000119987275079383,0.00768263021584836,"Tap2"
14128.2678188712,0.792105979815223,0.206282935041504,3.83990066679947,0.000123084101379782,0.00782613660057136,"Cp"
4728.52960106126,0.569304630582662,0.148284414687513,3.83927489468389,0.000123398208243951,0.00782613660057136,"Tpp1"
5889.07786629622,-0.22553602965204,0.0587914115986218,-3.8362070839838,0.000124949061922044,0.00788711484264524,"Ncaph2"
66.7432111938669,-1.20616870688174,0.314884765619923,-3.83050829565259,0.000127878821742683,0.00793918232130928,"Lrrc15"
113.944151403088,0.570549554619787,0.148968832805757,3.82999278354913,0.000128147016993185,0.00793918232130928,"Ankrd42"
136.220241760762,-0.505281320781949,0.131892111924244,-3.83102001636135,0.000127613122221257,0.00793918232130928,"Isl2"
3637.79520794535,0.371025364205666,0.0968100783290159,3.83250763360309,0.00012684366209436,0.00793918232130928,"Nus1"
2483.82779943071,-0.262591382938606,0.0686347111713912,-3.82592682998076,0.000130280985693615,0.00803419424217494,"St3gal4"
1009.36680879765,0.37015641179392,0.0967926810642603,3.82421901866913,0.000131187260011771,0.00805297208017209,"Dusp16"
1510.55144280713,0.208668308245333,0.0545879757053793,3.82260572129569,0.000132048832978215,0.00806884695394737,"Crls1"
754.22239593853,-0.317882151515318,0.0831996203260928,-3.82071637189461,0.00013306460802088,0.00809395720243368,"Haus7"
