"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","contrast"
1196.24189930712,0.00919119147101361,0.0646130595155667,0.142249748579066,0.886882737603054,0.946068419685119,"0610007P14Rik","T4400+LIPUS_vs_DMSO"
862.049269843436,0.198717033210574,0.0828294292356495,2.39911146369517,0.0164349110135013,0.11179904619744,"0610009B22Rik","T4400+LIPUS_vs_DMSO"
31.9197273370373,0.704160169211566,0.287181582756406,2.45196841125028,0.0142077133888411,0.104514073791741,"0610009L18Rik","T4400+LIPUS_vs_DMSO"
1219.84804814112,-0.0572790371896572,0.0549877975762087,-1.0416681466515,0.297565561963692,0.535676219133745,"0610009O20Rik","T4400+LIPUS_vs_DMSO"
816.024272567954,0.16218482909447,0.196552523158117,0.825147530484767,0.409287837851301,0.633894061569073,"0610010F05Rik","T4400+LIPUS_vs_DMSO"
948.919546589524,-0.113895221429338,0.0763505328895174,-1.49174101501229,0.135767052393584,0.346586626320377,"0610010K14Rik","T4400+LIPUS_vs_DMSO"
375.361705276848,0.00772893876024031,0.0773607555600316,0.0999077465607569,0.920417566259116,0.96187905439688,"0610011F06Rik","T4400+LIPUS_vs_DMSO"
361.287496523936,0.157889016999416,0.113814245518699,1.38725180033352,0.165364994980974,0.388363579171504,"0610012G03Rik","T4400+LIPUS_vs_DMSO"
936.563526246133,0.0916838570507312,0.103156460817869,0.888784437967545,0.374118940976053,0.60540711236067,"0610030E20Rik","T4400+LIPUS_vs_DMSO"
1037.4881430343,-0.0270382560254566,0.0769613692587303,-0.351322439892653,0.725346461977635,0.859264786329519,"0610037L13Rik","T4400+LIPUS_vs_DMSO"
8.46997590993681,0.147591091859091,0.493573994186279,0.299025259834475,0.764920772268745,NA,"0610038B21Rik","T4400+LIPUS_vs_DMSO"
21.6069392148003,0.143492200772943,0.327860946576767,0.437661765669747,0.661631489666502,0.818479127495268,"0610040B10Rik","T4400+LIPUS_vs_DMSO"
124.385084677836,-0.130940053832578,0.139690748209813,-0.937356664708453,0.348575124239457,0.583858801443209,"1110001J03Rik","T4400+LIPUS_vs_DMSO"
69.2813986734353,-0.122905203263235,0.222882908256644,-0.551433953480692,0.581336230585333,0.764669320557574,"1110002L01Rik","T4400+LIPUS_vs_DMSO"
640.410023987137,0.102794688058625,0.110993545058997,0.92613212780965,0.354377319399033,0.587752287956079,"1110004E09Rik","T4400+LIPUS_vs_DMSO"
2761.9129744265,-0.0415339011231236,0.0733864637517969,-0.565961336733664,0.571420063758828,0.75761977307476,"1110004F10Rik","T4400+LIPUS_vs_DMSO"
9.39059303470104,0.583378624392438,0.417985066251555,1.39569250553403,0.162807112117248,NA,"1110006O24Rik","T4400+LIPUS_vs_DMSO"
1269.76394608578,0.320687364936285,0.142901335834045,2.24411733497515,0.0248248528964311,0.136778307250699,"1110007C09Rik","T4400+LIPUS_vs_DMSO"
1207.39177881966,0.217128308408204,0.146292319937114,1.48420852510604,0.137753608840942,0.349511125700412,"1110008F13Rik","T4400+LIPUS_vs_DMSO"
612.037994737999,0.0205883061378951,0.0541443485206362,0.380248478380863,0.703760976431237,0.845983991448037,"1110008L16Rik","T4400+LIPUS_vs_DMSO"
726.948482474976,0.196093843393975,0.0870412050268039,2.25288520917867,0.024266387691822,0.135228433832801,"1110008P14Rik","T4400+LIPUS_vs_DMSO"
880.961103963017,0.235724205495523,0.160709291602886,1.46677396897498,0.142437553196948,0.355143628381318,"1110012L19Rik","T4400+LIPUS_vs_DMSO"
99.0076510814033,0.00834052738691913,0.20043430872237,0.0416122740666715,0.966807788427736,0.983059864738612,"1110019D14Rik","T4400+LIPUS_vs_DMSO"
12.9216745189336,0.275120155460964,0.361327815769781,0.761414271068064,0.446409666123993,NA,"1110020A21Rik","T4400+LIPUS_vs_DMSO"
279.976843546788,0.155237015074453,0.111857266817634,1.38781341160019,0.165193869822883,0.388103176294314,"1110032A03Rik","T4400+LIPUS_vs_DMSO"
146.763876772884,0.245551058549048,0.147167612419721,1.6685128916051,0.0952139549465019,0.285271922866557,"1110034G24Rik","T4400+LIPUS_vs_DMSO"
3069.29419816053,-0.117614756226433,0.100406810350211,-1.17138225799825,0.241445160520877,0.478802439302906,"1110037F02Rik","T4400+LIPUS_vs_DMSO"
1819.57879779178,0.386943284407615,0.175656299663219,2.20284319520273,0.0276058024894762,0.145648304371176,"1110038B12Rik","T4400+LIPUS_vs_DMSO"
933.290309762378,0.00668767349953178,0.0698311921113249,0.0957691440935203,0.923703924133071,0.963239186829086,"1110038F14Rik","T4400+LIPUS_vs_DMSO"
176.630633861383,0.0942140906980856,0.186431105172936,0.505356070333281,0.613308767573687,0.78531804426748,"1110046J04Rik","T4400+LIPUS_vs_DMSO"
1380.97029633388,-0.0761802858600599,0.05027311362059,-1.51532857970546,0.129689214155008,0.337286200075318,"1110051M20Rik","T4400+LIPUS_vs_DMSO"
1054.29861155968,-0.161738381229954,0.0674494127087168,-2.3979212677274,0.0164884088814105,0.111917959107414,"1110059E24Rik","T4400+LIPUS_vs_DMSO"
563.309654611863,0.16338661004117,0.0986985203783736,1.65541093640316,0.0978411690805345,0.289862723044334,"1110059G10Rik","T4400+LIPUS_vs_DMSO"
317.166074843407,-0.0213183031799952,0.170643533990069,-0.124928865931924,0.900579865680038,0.952531422118242,"1110065P20Rik","T4400+LIPUS_vs_DMSO"
