"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","contrast"
1196.24189930712,-0.000886436480254031,0.0640119544190505,-0.0138479833696535,0.988951261002159,0.994013893527155,"0610007P14Rik","T4400_vs_DMSO"
862.049269843436,0.0629589625658064,0.0824759652462916,0.763361330513646,0.445247934978302,0.640555182047197,"0610009B22Rik","T4400_vs_DMSO"
31.9197273370373,0.425312738725107,0.287325226064533,1.48024851333305,0.138806937957994,0.314774223209345,"0610009L18Rik","T4400_vs_DMSO"
1219.84804814112,-0.102666432752274,0.0543982348634512,-1.8873118403563,0.0591183948226224,0.185786546557955,"0610009O20Rik","T4400_vs_DMSO"
816.024272567954,0.18143847023167,0.196211305787089,0.924709559950389,0.35511700529797,0.559938176278892,"0610010F05Rik","T4400_vs_DMSO"
948.919546589524,-0.0782739526611327,0.0755756724126977,-1.03570302667901,0.300340709906213,0.508426462336408,"0610010K14Rik","T4400_vs_DMSO"
375.361705276848,-0.15625330678055,0.0768364992079797,-2.03358180540742,0.0419937778412565,0.151308722953089,"0610011F06Rik","T4400_vs_DMSO"
361.287496523936,0.0455786570757794,0.113153324729964,0.402804399999302,0.687092124016738,0.821923878461416,"0610012G03Rik","T4400_vs_DMSO"
936.563526246133,0.00794200725732867,0.102764037522375,0.0772839161326203,0.93839768570275,0.97071805893054,"0610030E20Rik","T4400_vs_DMSO"
1037.4881430343,-0.133145655765828,0.0765511050562282,-1.73930416377439,0.0819812753174679,0.227428021257126,"0610037L13Rik","T4400_vs_DMSO"
8.46997590993681,0.239407535492033,0.480998694757556,0.497730114658013,0.618674279257893,NA,"0610038B21Rik","T4400_vs_DMSO"
21.6069392148003,-0.00372024402114265,0.325374721164774,-0.0114337217342053,0.990877408722243,0.995249421916331,"0610040B10Rik","T4400_vs_DMSO"
124.385084677836,-0.287583169714273,0.138685280535711,-2.07363873515201,0.0381128749457439,0.143742795272724,"1110001J03Rik","T4400_vs_DMSO"
69.2813986734353,-0.0662707483025501,0.219060129147111,-0.302523095191119,0.762253330328389,0.870971002567135,"1110002L01Rik","T4400_vs_DMSO"
640.410023987137,0.0829706058827089,0.110342236110046,0.751938775284205,0.452087878399645,0.646366268921565,"1110004E09Rik","T4400_vs_DMSO"
2761.9129744265,-0.167989438285014,0.0732290410037127,-2.29402756041141,0.0217889157128356,0.102332447769494,"1110004F10Rik","T4400_vs_DMSO"
9.39059303470104,0.0773200377453991,0.42943136105087,0.180052145134877,0.857111631176076,NA,"1110006O24Rik","T4400_vs_DMSO"
1269.76394608578,0.244471041638231,0.142707526186961,1.71309144072717,0.0866957184463195,0.235831715500689,"1110007C09Rik","T4400_vs_DMSO"
1207.39177881966,0.0390319958382998,0.146166713718294,0.267037513845499,0.789440277627335,0.887045657937076,"1110008F13Rik","T4400_vs_DMSO"
612.037994737999,0.046321091992765,0.0528436719017101,0.876568382282799,0.380721118864189,0.584750299901741,"1110008L16Rik","T4400_vs_DMSO"
726.948482474976,0.0931937408206107,0.0865684825624688,1.07653199018894,0.281689401827664,0.489132384660671,"1110008P14Rik","T4400_vs_DMSO"
880.961103963017,0.0900954339625052,0.160516266008376,0.561285383736772,0.574603003991899,0.742524805256723,"1110012L19Rik","T4400_vs_DMSO"
99.0076510814033,0.0915524157464681,0.197487779908723,0.463585219241327,0.642944946114276,0.792613659844783,"1110019D14Rik","T4400_vs_DMSO"
12.9216745189336,0.260070134066727,0.354075685943746,0.734504357093995,0.462641405637181,0.655645281519869,"1110020A21Rik","T4400_vs_DMSO"
279.976843546788,-0.0367837210932079,0.111422978351931,-0.330126887983787,0.74130408739401,0.857383432732105,"1110032A03Rik","T4400_vs_DMSO"
146.763876772884,0.269108140368424,0.145084383375847,1.85483877800471,0.0636192526678375,0.194675801080577,"1110034G24Rik","T4400_vs_DMSO"
